2.8,2.10521658327,2.8,4.60521658327,-7.2208949722e-06,2.16366185541,0.0,0
2.8,2.10521658327,2.8,4.60521658327,-7.22089497221e-06,1.89594453349,0.0,1
2.8,2.18652963127,2.8,4.68652963127,-7.22089768012e-06,1.67670860932,0.0,2
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,3
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,4
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,5
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,6
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,7
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,8
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,9
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,10
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,11
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,12
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,13
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,14
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,15
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,16
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,17
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,18
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,19
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,20
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,21
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,22
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,23
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,24
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,25
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,26
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,27
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,28
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,29
2.8,2.17612263241,2.8,4.67612263241,-6.49908517289e-06,1.50001371732,0.0,30
