2.8,2.22230121581,2.8,4.72230121581,-7.94095162722e-06,2.16365391338,0
2.8,2.19207041424,2.8,4.69207041424,-7.21905788747e-06,1.89593586949,1
2.8,2.21386742197,2.8,4.71386742197,-7.21905788749e-06,1.67669994531,2
2.8,2.20211182126,2.8,4.70211182126,-7.2190578875e-06,1.50000433126,3
2.8,2.19611396295,2.8,4.69611396295,-7.2190578875e-06,1.50000433126,4
2.8,2.21922869351,2.8,4.71922869351,-7.2190578875e-06,1.50000433126,5
2.8,2.25199100793,2.8,4.75199100793,-7.2190578875e-06,1.50000433126,6
2.8,2.18574945303,2.8,4.68574945303,-7.2190578875e-06,1.50000433126,7
2.8,2.16776115033,2.8,4.66776115033,-7.2190578875e-06,1.50000433126,8
2.8,2.10931713776,2.8,4.60931713776,-7.2190578875e-06,1.50000433126,9
2.8,2.06878205871,2.8,4.56878205871,-7.2190578875e-06,1.50000433126,10
2.8,2.04521098434,2.8,4.54521098434,-7.2190565337e-06,1.50000433126,11
2.8,2.02230228941,2.8,4.52230228941,-7.94094891966e-06,1.50000505323,12
2.8,2.05539791677,2.8,4.55539791677,-7.2190538261e-06,1.50000433126,13
2.8,2.10757450061,2.8,4.60757450061,-7.2190511185e-06,1.50000433126,14
2.8,2.09192309184,2.8,4.59192309184,-7.2190511185e-06,1.50000433126,15
2.8,2.10434558355,2.8,4.60434558355,-7.2190497647e-06,1.50000433126,16
2.8,2.0840930927,2.8,4.5840930927,-7.2190497647e-06,1.50000433126,17
2.8,2.02723655739,2.8,4.52723655739,-7.2190497647e-06,1.50000433126,18
2.8,2.11036577707,2.8,4.61036577707,-7.2190497647e-06,1.50000433126,19
2.8,2.12412140294,2.8,4.62412140294,-7.2190497647e-06,1.50000433126,20
2.8,2.09180947661,2.8,4.59180947661,-7.94094079686e-06,1.50000505324,21
2.8,2.07015647294,2.8,4.57015647294,-7.21904705709e-06,1.50000433127,22
2.8,2.17215888092,2.8,4.67215888092,-7.21904570329e-06,1.50000433127,23
2.8,2.19246091821,2.8,4.69246091821,-7.21904570329e-06,1.50000433127,24
2.8,2.20929420723,2.8,4.70929420723,-7.21904570329e-06,1.50000433127,25
2.8,2.17904073043,2.8,4.67904073043,-7.21904570329e-06,1.50000433127,26
2.8,2.21011194842,2.8,4.71011194842,-7.21904434949e-06,1.50000433127,27
2.8,2.29297058927,2.8,4.79297058927,-7.21904299569e-06,1.50000433127,28
2.8,2.25914634792,2.8,4.75914634792,-7.21904299569e-06,1.50000433127,29
2.8,2.18742790621,2.8,4.68742790621,-7.21904164189e-06,1.50000433127,30
2.8,2.18814975539,2.8,4.68814975539,-7.21904164189e-06,1.50000433127,31
2.8,2.18237284164,2.8,4.68237284164,-7.21904028809e-06,1.50000433127,32
2.8,2.11692877467,2.8,4.61692877467,-7.21904028809e-06,1.50000433127,33
2.8,2.11502489923,2.8,4.61502489923,-7.21903893429e-06,1.50000433127,34
2.8,2.16694973286,2.8,4.66694973286,-7.21903758049e-06,1.50000433128,35
2.8,2.16740818666,2.8,4.66740818666,-7.21903758049e-06,1.50000433128,36
2.8,2.20126841362,2.8,4.70126841362,-7.21903758049e-06,1.50000433128,37
2.8,2.19971671745,2.8,4.69971671745,-7.21903487289e-06,1.50000433128,38
2.8,2.12766050776,2.8,4.62766050776,-7.21903351909e-06,1.50000433128,39
2.8,2.11736634632,2.8,4.61736634632,-7.21903216529e-06,1.50000433128,40
2.8,2.11527436285,2.8,4.61527436285,-7.21903081149e-06,1.50000433128,41
2.8,2.16173816915,2.8,4.66173816915,-7.21902945769e-06,1.50000433128,42
2.8,2.18480905287,2.8,4.68480905287,-7.21902810389e-06,1.50000433129,43
2.8,2.20349150978,2.8,4.70349150978,-7.21902675009e-06,1.50000433129,44
2.8,2.1735422434,2.8,4.6735422434,-7.21902404249e-06,1.50000433129,45
2.8,2.22757881684,2.8,4.72757881684,-7.94091372085e-06,1.50000505326,46
2.8,2.23909688164,2.8,4.73909688164,-7.21901727349e-06,1.5000043313,47
2.8,2.25401149366,2.8,4.75401149366,-7.94090559805e-06,1.50000505327,48
2.8,2.21805708349,2.8,4.71805708349,-7.21901050448e-06,1.5000043313,49
2.8,2.23301814322,2.8,4.73301814322,-7.21900779688e-06,1.50000433131,50
2.8,2.3,2.8,4.8,-7.21900779688e-06,1.50000433131,51
2.8,2.3,2.8,4.8,-7.21900508928e-06,1.50000433131,52
2.8,2.22457701748,2.8,4.72457701748,-7.21900102788e-06,1.50000433131,53
2.8,2.21506860367,2.8,4.71506860367,-7.21899832028e-06,1.50000433132,54
2.8,2.21135302662,2.8,4.71135302662,-7.94088935244e-06,1.50000505329,55
2.8,2.24500186876,2.8,4.74500186876,-7.21899561268e-06,1.50000433132,56
2.8,2.26559972224,2.8,4.76559972224,-7.21899290508e-06,1.50000433132,57
2.8,2.28893887569,2.8,4.78893887569,-7.21899155128e-06,1.50000433132,58
2.8,2.3,2.8,4.8,-7.94088393724e-06,1.50000505329,59
2.8,2.3,2.8,4.8,-7.21898884368e-06,1.50000433132,60
2.8,2.3,2.8,4.8,-7.94087987584e-06,1.5000050533,61
2.8,2.22614746956,2.8,4.72614746956,-7.21898478228e-06,1.50000433133,62
2.8,2.28595671477,2.8,4.78595671477,-7.21897801327e-06,1.50000433134,63
2.8,2.26108752868,2.8,4.76108752868,-7.21897530567e-06,1.50000433134,64
2.8,2.26190909462,2.8,4.76190909462,-7.21897259807e-06,1.50000433134,65
2.8,2.3,2.8,4.8,-7.94086363023e-06,1.50000505331,66
2.8,2.3,2.8,4.8,-7.21896582907e-06,1.50000433135,67
2.8,2.3,2.8,4.8,-7.21896447527e-06,1.50000433135,68
2.8,2.3,2.8,4.8,-7.21896176767e-06,1.50000433135,69
2.8,1.60111029788,2.8,4.10111029788,0.0177236104452,2.49883826415,0
2.8,1.7219355992,2.8,4.2219355992,0.0763130645016,2.49704645387,1
2.8,1.71009282486,2.8,4.21009282486,0.146142287729,2.49583942868,2
2.8,1.71009282486,2.8,4.21009282486,0.211059826368,2.4941918118,3
2.8,1.71009282486,2.8,4.21009282486,0.286270148905,2.15367784491,4
2.57842424716,1.73953334828,2.57842424716,4.23953334828,0.346519673259,1.88230787765,5
2.57842424716,1.73953334828,2.57842424716,4.23953334828,0.411172946208,1.65883519662,6
2.57842424716,1.73953334828,2.57842424716,4.23953334828,0.472301111483,1.47878739076,7
2.39194363991,2.3,2.39194363991,4.8,0.533376747688,1.65982511653,8
